bodyId	NT	NT_prob
17647	unclear	0.48371655
17656	glutamate	0.6089818
17658	glutamate	0.7745963
17663	gaba	0.8578289
17664	gaba	0.84514505
17668	acetylcholine	0.79224974
17677	acetylcholine	0.8746897
17686	gaba	0.8707983
17694	gaba	0.8625233
17699	gaba	0.79275334
17755	gaba	0.79003316
17779	acetylcholine	0.89660764
17786	unclear	0.9712991
17799	gaba	0.8635415
17806	glutamate	0.8580218
17811	unclear	
17831	acetylcholine	0.86548334
17834	unclear	0.40977213
17850	unclear	
17856	unclear	0.36518756
17860	acetylcholine	0.7378258
17861	gaba	0.88339454
17864	glutamate	0.6200033
17869	unclear	
17870	glutamate	0.72806
17871	acetylcholine	0.9066928
17879	glutamate	0.5491438
17883	unclear	0.42719752
17884	gaba	0.7621624
17891	acetylcholine	0.87363344
17892	gaba	0.8472695
17913	glutamate	0.8585783
17926	acetylcholine	0.67253315
17942	acetylcholine	0.9207358
17944	glutamate	0.65205777
17945	unclear	0.7294464
17947	gaba	0.8862368
17951	gaba	0.85380566
17954	gaba	0.7761822
17961	gaba	0.85216063
17966	gaba	0.8489979
17975	unclear	0.39591008
17978	unclear	0.822486
17985	unclear	0.7770393
17987	acetylcholine	0.8310883
17996	unclear	
17999	glutamate	0.86255693
18001	unclear	0.470777
18006	glutamate	0.8600654
18009	unclear	0.85573643
18029	acetylcholine	0.8621858
18033	unclear	
18042	gaba	0.8799732
18070	unclear	0.0
18077	gaba	0.78814846
18079	acetylcholine	0.8454982
18088	gaba	0.8559736
18118	gaba	0.8681543
18123	gaba	0.87366337
18127	acetylcholine	0.87775874
18132	glutamate	0.6738553
18158	glutamate	0.6171242
18162	gaba	0.8691367
18176	glutamate	0.6233731
18179	unclear	
18180	gaba	0.87187487
18189	acetylcholine	0.84319365
18191	gaba	0.868365
18194	gaba	0.84622216
18201	unclear	0.9330629
18207	glutamate	0.7785376
18216	gaba	0.890841
18226	gaba	0.874364
18227	unclear	0.7284743
18228	gaba	0.88392556
18230	gaba	0.5380712
18243	acetylcholine	0.8965729
18244	unclear	0.49334776
18246	acetylcholine	0.60986847
18251	glutamate	0.8422203
18253	unclear	0.0
18261	glutamate	0.8418593
18266	acetylcholine	0.7362983
18282	acetylcholine	0.8573788
18284	glutamate	0.7857836
18300	gaba	0.84849226
18308	glutamate	0.5138304
18311	acetylcholine	0.8343197
18314	acetylcholine	0.8356202
18315	acetylcholine	0.55539614
18318	glutamate	0.6028439
18319	gaba	0.5072889
18322	octopamine	0.5305484
18326	unclear	0.8187568
18328	unclear	0.0
18330	gaba	0.8815344
18336	glutamate	0.6708188
18344	gaba	0.84686124
18349	unclear	0.0
18350	unclear	0.46360418
18352	glutamate	0.63824034
18363	glutamate	0.65850705
18372	acetylcholine	0.7714901
18383	acetylcholine	0.8561768
18384	acetylcholine	0.88112146
18391	gaba	0.8692569
18395	glutamate	0.7930784
18407	glutamate	0.6696608
18410	gaba	0.87082833
18412	glutamate	0.8246307
18420	acetylcholine	0.87655675
18428	gaba	0.7204652
18452	gaba	0.71788627
18454	gaba	0.8523544
18456	gaba	0.8730121
18462	acetylcholine	0.74875385
18463	unclear	
18464	unclear	0.50325334
18467	glutamate	0.87211454
18470	gaba	0.8333738
18496	gaba	0.8773819
18507	unclear	0.8792689
18509	acetylcholine	0.89537895
18523	gaba	0.8716886
18530	glutamate	0.87217355
