bodyId	NT	NT_prob
12429	acetylcholine	0.955804169178009
12430	gaba	0.7539435029029846
12431	acetylcholine	0.8462244272232056
12432	acetylcholine	0.9637003540992737
12433	gaba	0.8688815832138062
12434	glutamate	0.8037919402122498
12435	acetylcholine	0.9426663517951965
12436	glutamate	0.7583240866661072
12437	acetylcholine	0.9575805068016052
12438	glutamate	0.7568668127059937
12439	acetylcholine	0.9450556635856628
12440	acetylcholine	0.8744438886642456
12441	gaba	0.8561224937438965
12442	acetylcholine	0.9454637169837952
12443	acetylcholine	0.9546881914138794
12444	acetylcholine	0.9650059938430786
12445	gaba	0.7393286228179932
12447	acetylcholine	0.9375083446502686
12448	acetylcholine	0.8798735737800598
12449	acetylcholine	0.9160486459732056
12450	acetylcholine	0.966788113117218
12451	gaba	0.8784960508346558
12452	acetylcholine	0.9651086926460266
12453	acetylcholine	0.9255755543708801
12454	gaba	0.7867728471755981
12455	gaba	0.8712303042411804
12456	gaba	0.882985532283783
12457	gaba	0.8817446827888489
12458	acetylcholine	0.9509519934654236
12459	acetylcholine	0.9524973630905151
12460	acetylcholine	0.9518657922744751
12461	acetylcholine	0.963354766368866
12462	acetylcholine	0.9391891360282898
12463	gaba	0.8597192764282227
12464	acetylcholine	0.9160099625587463
12465	acetylcholine	0.9616712331771851
12468	gaba	0.8574355244636536
12469	acetylcholine	0.9461535215377808
12470	acetylcholine	0.9676042795181274
12471	acetylcholine	0.9505666494369507
12472	serotonin	0.5901193618774414
12473	acetylcholine	0.9558665156364441
12474	gaba	0.8694176077842712
12475	gaba	0.8765708208084106
12476	glutamate	0.7076024413108826
12477	acetylcholine	0.923096239566803
12478	glutamate	0.7501497268676758
12479	acetylcholine	0.9549708366394043
12480	serotonin	0.5340349078178406
12482	acetylcholine	0.958591639995575
12483	acetylcholine	0.9553425312042236
12484	gaba	0.8816308975219727
12485	acetylcholine	0.9525189995765686
12487	glutamate	0.6303855180740356
12488	glutamate	0.5896211266517639
12489	gaba	0.7931176424026489
12490	glutamate	0.7766416668891907
12491	acetylcholine	0.9519599080085754
12492	acetylcholine	0.9441933631896973
12493	glutamate	0.7149494886398315
12494	acetylcholine	0.967140257358551
12496	acetylcholine	0.8688044548034668
12497	gaba	0.862805962562561
12498	gaba	0.8410082459449768
12499	acetylcholine	0.9598966240882874
12500	glutamate	0.8200070858001709
12501	gaba	0.8712792992591858
12502	acetylcholine	0.9568267464637756
12503	gaba	0.764934778213501
12504	acetylcholine	0.9691265225410461
12505	glutamate	0.822021484375
12506	glutamate	0.6286669373512268
12507	acetylcholine	0.9443866014480591
12508	acetylcholine	0.9500916004180908
12509	acetylcholine	0.956563413143158
12510	acetylcholine	0.9602916836738586
12511	unclear	0.4748050272464752
12512	acetylcholine	0.9580168724060059
12513	gaba	0.8792417049407959
12514	glutamate	0.6463464498519897
12515	acetylcholine	0.8993780016899109
12516	unclear	0.38226252794265747
12517	acetylcholine	0.8584627509117126
12518	acetylcholine	0.9688690304756165
12519	acetylcholine	0.9401935935020447
12520	acetylcholine	0.9489086866378784
12521	acetylcholine	0.9587714672088623
12522	serotonin	0.5848895311355591
12524	glutamate	0.7647146582603455
12525	acetylcholine	0.9058062434196472
12526	acetylcholine	0.9642238616943359
12527	gaba	0.8720245957374573
12528	glutamate	0.767946720123291
12529	glutamate	0.7238861918449402
12530	acetylcholine	0.9641202092170715
12531	gaba	0.8197176456451416
12532	unclear	0.48808640241622925
12533	acetylcholine	0.7194142937660217
12534	gaba	0.5482712388038635
12535	acetylcholine	0.9409106373786926
12536	acetylcholine	0.9716507792472839
12538	glutamate	0.6255402565002441
12539	gaba	0.8803651332855225
12540	glutamate	0.7244647741317749
12541	gaba	0.5311207175254822
12542	serotonin	0.7315397262573242
12543	gaba	0.6739700436592102
12544	acetylcholine	0.964995265007019
12545	gaba	0.811011791229248
12546	acetylcholine	0.688890814781189
12547	gaba	0.8663526177406311
12548	acetylcholine	0.9698938131332397
12550	acetylcholine	0.9590692520141602
12551	acetylcholine	0.9438543915748596
12552	gaba	0.8216581344604492
12553	gaba	0.7542100548744202
12555	glutamate	0.730991780757904
12556	acetylcholine	0.9665213823318481
12557	acetylcholine	0.9594823122024536
12559	gaba	0.8729671239852905
12560	glutamate	0.6591888666152954
12561	gaba	0.6278474926948547
12562	gaba	0.871222972869873
12563	acetylcholine	0.9430497288703918
12564	gaba	0.8476465940475464
12565	gaba	0.8683700561523438
12566	gaba	0.8095583915710449
12567	acetylcholine	0.9693498015403748
12568	acetylcholine	0.9233831167221069
12569	dopamine	0.8703421354293823
12570	acetylcholine	0.9582197666168213
12571	acetylcholine	0.9602656960487366
12572	gaba	0.7016398906707764
12573	acetylcholine	0.9411098957061768
12574	acetylcholine	0.965513288974762
12575	glutamate	0.7653148174285889
12576	acetylcholine	0.9571861624717712
12577	unclear	0.4618348181247711
12579	glutamate	0.7161806225776672
12580	gaba	0.891937792301178
12581	glutamate	0.8051609992980957
12582	gaba	0.8726227879524231
12583	acetylcholine	0.9492440819740295
12584	glutamate	0.8184074759483337
12585	acetylcholine	0.9210052490234375
12586	acetylcholine	0.9481412768363953
12587	glutamate	0.7597373723983765
12588	dopamine	0.75077223777771
12589	glutamate	0.8067342042922974
12590	acetylcholine	0.6161314845085144
12591	glutamate	0.6925098896026611
12592	serotonin	0.7068532109260559
12593	acetylcholine	0.9469571709632874
12594	acetylcholine	0.9585421085357666
12595	acetylcholine	0.9673217535018921
12596	gaba	0.8446652293205261
12597	gaba	0.5920951962471008
12599	acetylcholine	0.9390934705734253
12600	acetylcholine	0.7187425494194031
12601	gaba	0.8554315567016602
12602	glutamate	0.8063909411430359
12603	gaba	0.6991869211196899
12604	gaba	0.8817716240882874
12605	glutamate	0.7950829267501831
12606	acetylcholine	0.9625310897827148
12608	gaba	0.848034679889679
12609	acetylcholine	0.7658872008323669
12610	gaba	0.847327709197998
12611	acetylcholine	0.9290385842323303
12612	gaba	0.8824557662010193
12614	gaba	0.6760309934616089
12615	acetylcholine	0.9620909690856934
12616	unclear	0.4950513243675232
12617	acetylcholine	0.9549995064735413
12618	gaba	0.5222465991973877
12619	acetylcholine	0.9602218866348267
12620	acetylcholine	0.9366398453712463
12621	gaba	0.8799691200256348
12622	acetylcholine	0.9512553215026855
12623	glutamate	0.7532122731208801
12624	gaba	0.8636565804481506
12625	glutamate	0.6388040781021118
12626	acetylcholine	0.9631479382514954
12627	acetylcholine	0.9605560898780823
12628	acetylcholine	0.9500892758369446
12629	glutamate	0.6653308868408203
12630	unclear	0.42548808455467224
12632	glutamate	0.7522996664047241
12633	acetylcholine	0.9370216131210327
12634	acetylcholine	0.9582551121711731
12635	acetylcholine	0.956115186214447
12636	gaba	0.8524134159088135
12638	gaba	0.866274893283844
12639	acetylcholine	0.9634836316108704
12640	acetylcholine	0.966532289981842
12643	gaba	0.8784037232398987
12644	dopamine	0.7909731268882751
12645	gaba	0.7320659756660461
12646	acetylcholine	0.9371577501296997
12647	acetylcholine	0.9358017444610596
12648	gaba	0.8990460634231567
12649	acetylcholine	0.9631342887878418
12650	acetylcholine	0.9544525146484375
12651	glutamate	0.7873613238334656
12652	acetylcholine	0.9280996918678284
12653	acetylcholine	0.9644545316696167
12654	serotonin	0.696196973323822
12655	gaba	0.8532747030258179
12656	acetylcholine	0.759059488773346
12660	acetylcholine	0.9536645412445068
12661	acetylcholine	0.90777188539505
12662	glutamate	0.7650459408760071
12663	glutamate	0.8240020871162415
12664	glutamate	0.7000671625137329
12665	serotonin	0.5417346358299255
12666	glutamate	0.8444282412528992
12667	acetylcholine	0.9530217051506042
12668	glutamate	0.7795064449310303
12670	glutamate	0.7802011370658875
12671	gaba	0.8004633784294128
12672	glutamate	0.7601229548454285
12673	acetylcholine	0.9644914865493774
12674	glutamate	0.7998144626617432
12675	gaba	0.6006282567977905
12676	acetylcholine	0.9304807782173157
12677	gaba	0.5393585562705994
12678	acetylcholine	0.9502496719360352
12679	gaba	0.8221486210823059
12680	gaba	0.8808618783950806
12681	acetylcholine	0.9206409454345703
12682	acetylcholine	0.9439228773117065
12683	glutamate	0.7224920988082886
12684	glutamate	0.6731359958648682
12685	gaba	0.8317652940750122
12686	glutamate	0.8133604526519775
12687	acetylcholine	0.9559313654899597
12688	octopamine	0.8599101305007935
12689	acetylcholine	0.9597561955451965
12690	glutamate	0.6247328519821167
12691	unclear	0.47442665696144104
12692	acetylcholine	0.9658874869346619
12693	acetylcholine	0.9644944667816162
12694	gaba	0.8958472609519958
12696	acetylcholine	0.9620895385742188
12697	acetylcholine	0.9646407961845398
12698	glutamate	0.8363848328590393
12699	acetylcholine	0.9597086906433105
12700	acetylcholine	0.9661024212837219
12701	acetylcholine	0.9630188345909119
12702	acetylcholine	0.944815456867218
12703	glutamate	0.8509993553161621
12704	glutamate	0.7554206848144531
12705	glutamate	0.8211904168128967
12706	serotonin	0.7512667179107666
12707	acetylcholine	0.9628013968467712
12708	acetylcholine	0.9566417336463928
12709	glutamate	0.8435439467430115
12710	gaba	0.8968935608863831
12711	gaba	0.756759524345398
12712	glutamate	0.8135320544242859
12713	gaba	0.8628607988357544
12714	glutamate	0.7735276222229004
12715	acetylcholine	0.9240739941596985
12716	gaba	0.8061701655387878
12717	acetylcholine	0.6407638192176819
12718	gaba	0.8892373442649841
12719	glutamate	0.6261915564537048
12720	gaba	0.849761962890625
12721	acetylcholine	0.8758618831634521
12722	gaba	0.8799629211425781
12723	acetylcholine	0.961402416229248
12724	acetylcholine	0.9048846960067749
12725	acetylcholine	0.9194535613059998
12726	acetylcholine	0.9410353899002075
12727	glutamate	0.638373076915741
12728	acetylcholine	0.9511841535568237
12729	acetylcholine	0.9641262292861938
12730	acetylcholine	0.9625862836837769
12731	gaba	0.8224952816963196
12732	gaba	0.8170052170753479
12733	gaba	0.8637765049934387
12734	gaba	0.7009981870651245
12735	glutamate	0.668073296546936
12737	acetylcholine	0.8821436166763306
12739	glutamate	0.6889572143554688
12740	acetylcholine	0.8600446581840515
12741	acetylcholine	0.9695723056793213
12742	gaba	0.8363004326820374
12743	gaba	0.7648782134056091
12745	acetylcholine	0.7518391609191895
12746	glutamate	0.7981932759284973
12747	gaba	0.8916406035423279
